,code,powiat,type,year,value
6496,220000,Powiat trzebnicki,grand total,2019,4237.62
6497,221000,Powiat wałbrzyski,grand total,2019,4065.01
6498,222000,Powiat wołowski,grand total,2019,5473.27
6499,223000,Powiat wrocławski,grand total,2019,5324.29
6500,224000,Powiat ząbkowicki,grand total,2019,4178.5
6501,225000,Powiat zgorzelecki,grand total,2019,4521.09
6502,226000,Powiat złotoryjski,grand total,2019,4731.02
6503,261000,City with powiat status Jelenia Góra,grand total,2019,4848.79
6504,262000,City with powiat status Legnica,grand total,2019,4719.65
6505,263000,City with powiat status Wałbrzych to 2002,grand total,2019,
6506,264000,City with powiat status Wrocław,grand total,2019,5757.54
6507,265000,City with powiat status Wałbrzych since 2013,grand total,2019,5189.24
6508,401000,Powiat aleksandrowski,grand total,2019,3918.09
6509,402000,Powiat brodnicki,grand total,2019,4027.09
6510,403000,Powiat bydgoski,grand total,2019,4449.27
6511,404000,Powiat chełmiński,grand total,2019,4117.98
6512,405000,Powiat golubsko-dobrzyński,grand total,2019,4521.71
6513,406000,Powiat grudziądzki,grand total,2019,4294.97
6514,407000,Powiat inowrocławski,grand total,2019,4141.32
6515,408000,Powiat lipnowski,grand total,2019,3761.3
6516,409000,Powiat mogileński,grand total,2019,4107.94
6517,410000,Powiat nakielski,grand total,2019,4102.99
6518,411000,Powiat radziejowski,grand total,2019,3906.53
6519,412000,Powiat rypiński,grand total,2019,3979.24
6520,413000,Powiat sępoleński,grand total,2019,3977.99
6521,414000,Powiat świecki,grand total,2019,4580.35
6522,415000,Powiat toruński,grand total,2019,4027.12
6523,416000,Powiat tucholski,grand total,2019,3919.91
6524,417000,Powiat wąbrzeski,grand total,2019,4334.78
6525,418000,Powiat włocławski,grand total,2019,4107.48
6526,419000,Powiat żniński,grand total,2019,3896.63
6527,461000,City with powiat status Bydgoszcz,grand total,2019,4957.38
6528,462000,City with powiat status Grudziądz,grand total,2019,3976.49
6529,463000,City with powiat status Toruń,grand total,2019,4980.31
6530,464000,City with powiat status Włocławek,grand total,2019,4505.6
6531,601000,Powiat bialski,grand total,2019,3991.12
6532,602000,Powiat biłgorajski,grand total,2019,4176.81
6533,603000,Powiat chełmski,grand total,2019,3921.71
6534,604000,Powiat hrubieszowski,grand total,2019,4205.48
6535,605000,Powiat janowski,grand total,2019,4225.92
6536,606000,Powiat krasnostawski,grand total,2019,4096.88
6537,607000,Powiat kraśnicki,grand total,2019,3961.16
6538,608000,Powiat lubartowski,grand total,2019,4003.85
6539,609000,Powiat lubelski,grand total,2019,3943.73
6540,610000,Powiat łęczyński,grand total,2019,6177.04
6541,611000,Powiat łukowski,grand total,2019,3846.62
6542,612000,Powiat opolski,grand total,2019,3927.8
6543,613000,Powiat parczewski,grand total,2019,4092.69
6544,614000,Powiat puławski,grand total,2019,4902.81
6545,615000,Powiat radzyński,grand total,2019,4064.52
6546,616000,Powiat rycki,grand total,2019,4014.66
6547,617000,Powiat świdnicki,grand total,2019,4861.68
6548,618000,Powiat tomaszowski,grand total,2019,3906.06
6549,619000,Powiat włodawski,grand total,2019,3924.59
6550,620000,Powiat zamojski,grand total,2019,3671.45
6551,661000,City with powiat status Biała Podlaska,grand total,2019,4165.17
6552,662000,City with powiat status Chełm,grand total,2019,4182.86
6553,663000,City with powiat status Lublin,grand total,2019,5054.93
6554,664000,City with powiat status Zamość,grand total,2019,4579.4
6555,801000,Powiat gorzowski,grand total,2019,4730.58
6556,802000,Powiat krośnieński,grand total,2019,4361.37
6557,803000,Powiat międzyrzecki,grand total,2019,4263.28
6558,804000,Powiat nowosolski,grand total,2019,4517.64
6559,805000,Powiat słubicki,grand total,2019,4278.58
6560,806000,Powiat strzelecko-drezdenecki,grand total,2019,4328.07
6561,807000,Powiat sulęciński,grand total,2019,3992.31
6562,808000,Powiat świebodziński,grand total,2019,4566.65
6563,809000,Powiat zielonogórski,grand total,2019,4657.96
6564,810000,Powiat żagański,grand total,2019,4155.89
6565,811000,Powiat żarski,grand total,2019,4769.05
6566,812000,Powiat wschowski,grand total,2019,4234.83
6567,861000,City with powiat status Gorzów Wielkopolski,grand total,2019,4496.08
6568,862000,City with powiat status Zielona Góra,grand total,2019,4893.47
6569,1001000,Powiat bełchatowski,grand total,2019,6695.94
6570,1002000,Powiat kutnowski,grand total,2019,4448.31
6571,1003000,Powiat łaski,grand total,2019,3798.69
6572,1004000,Powiat łęczycki,grand total,2019,4378.45
6573,1005000,Powiat łowicki,grand total,2019,4080.42
6574,1006000,Powiat łódzki wschodni,grand total,2019,4041.73
6575,1007000,Powiat opoczyński,grand total,2019,3940.12
6576,1008000,Powiat pabianicki,grand total,2019,4408.23
6577,1009000,Powiat pajęczański,grand total,2019,4151.26
6578,1010000,Powiat piotrkowski,grand total,2019,3986.06
6579,1011000,Powiat poddębicki,grand total,2019,5252.21
6580,1012000,Powiat radomszczański,grand total,2019,3942.12
6581,1013000,Powiat rawski,grand total,2019,4255.27
6582,1014000,Powiat sieradzki,grand total,2019,4272.65
6583,1015000,Powiat skierniewicki,grand total,2019,4137.68
6584,1016000,Powiat tomaszowski,grand total,2019,4091.46
6585,1017000,Powiat wieluński,grand total,2019,4166.35
6586,1018000,Powiat wieruszowski,grand total,2019,3727.74
6587,1019000,Powiat zduńskowolski,grand total,2019,3971.72
6588,1020000,Powiat zgierski,grand total,2019,4655.05
6589,1021000,Powiat brzeziński,grand total,2019,3806.53
6590,1061000,City with powiat status Łódź,grand total,2019,5174.84
6591,1062000,City with powiat status Piotrków Trybunalski,grand total,2019,4089.07
6592,1063000,City with powiat status Skierniewice,grand total,2019,4293.9
6593,1201000,Powiat bocheński,grand total,2019,4289.47
6594,1202000,Powiat brzeski,grand total,2019,3954.37
6595,1203000,Powiat chrzanowski,grand total,2019,4595.24
6596,1204000,Powiat dąbrowski,grand total,2019,4085.83
6597,1205000,Powiat gorlicki,grand total,2019,3881.28
6598,1206000,Powiat krakowski,grand total,2019,5514.71
6599,1207000,Powiat limanowski,grand total,2019,3870.43
6600,1208000,Powiat miechowski,grand total,2019,4024.88
6601,1209000,Powiat myślenicki,grand total,2019,4286.31
6602,1210000,Powiat nowosądecki,grand total,2019,3909.31
6603,1211000,Powiat nowotarski,grand total,2019,3945.52
6604,1212000,Powiat olkuski,grand total,2019,4671.2
6605,1213000,Powiat oświęcimski,grand total,2019,4615.99
6606,1214000,Powiat proszowicki,grand total,2019,4260.59
6607,1215000,Powiat suski,grand total,2019,4212.34
6608,1216000,Powiat tarnowski,grand total,2019,3779.1
6609,1217000,Powiat tatrzański,grand total,2019,4459.57
6610,1218000,Powiat wadowicki,grand total,2019,4085.96
6611,1219000,Powiat wielicki,grand total,2019,4768.99
6612,1261000,City with powiat status Kraków,grand total,2019,5878.79
6613,1262000,City with powiat status Nowy Sącz,grand total,2019,4115.73
6614,1263000,City with powiat status Tarnów,grand total,2019,5216.76
6615,1401000,Powiat białobrzeski,grand total,2019,4119.06
6616,1402000,Powiat ciechanowski,grand total,2019,4755.95
6617,1403000,Powiat garwoliński,grand total,2019,4373.13
6618,1404000,Powiat gostyniński,grand total,2019,4236.19
6619,1405000,Powiat grodziski,grand total,2019,5395.42
6620,1406000,Powiat grójecki,grand total,2019,4854.27
6621,1407000,Powiat kozienicki,grand total,2019,5673.51
6622,1408000,Powiat legionowski,grand total,2019,4722.05
6623,1409000,Powiat lipski,grand total,2019,4257.08
6624,1410000,Powiat łosicki,grand total,2019,3991.2
6625,1411000,Powiat makowski,grand total,2019,4093.31
6626,1412000,Powiat miński,grand total,2019,4373.77
6627,1413000,Powiat mławski,grand total,2019,4244.24
6628,1414000,Powiat nowodworski,grand total,2019,5781.86
6629,1415000,Powiat ostrołęcki,grand total,2019,4281.28
6630,1416000,Powiat ostrowski,grand total,2019,4308.21
6631,1417000,Powiat otwocki,grand total,2019,4983.6
6632,1418000,Powiat piaseczyński,grand total,2019,5120.47
6633,1419000,Powiat płocki,grand total,2019,4332.92
6634,1420000,Powiat płoński,grand total,2019,4421.56
6635,1421000,Powiat pruszkowski,grand total,2019,6124.57
6636,1422000,Powiat przasnyski,grand total,2019,4282.28
6637,1423000,Powiat przysuski,grand total,2019,4148.89
6638,1424000,Powiat pułtuski,grand total,2019,4195.24
6639,1425000,Powiat radomski,grand total,2019,4018.68
6640,1426000,Powiat siedlecki,grand total,2019,4073.76
6641,1427000,Powiat sierpecki,grand total,2019,4163.16
6642,1428000,Powiat sochaczewski,grand total,2019,5098.89
6643,1429000,Powiat sokołowski,grand total,2019,4242.82
6644,1430000,Powiat szydłowiecki,grand total,2019,3859.09
6645,1432000,Powiat warszawski zachodni,grand total,2019,5730.95
6646,1433000,Powiat węgrowski,grand total,2019,4188.07
6647,1434000,Powiat wołomiński,grand total,2019,4790.56
6648,1435000,Powiat wyszkowski,grand total,2019,4110.84
6649,1436000,Powiat zwoleński,grand total,2019,4181.55
6650,1437000,Powiat żuromiński,grand total,2019,3855.91
6651,1438000,Powiat żyrardowski,grand total,2019,4745.14
6652,1461000,City with powiat status Ostrołęka,grand total,2019,5175.65
6653,1462000,City with powiat status Płock,grand total,2019,6091.56
6654,1463000,City with powiat status Radom,grand total,2019,4684.64
6655,1464000,City with powiat status Siedlce,grand total,2019,4857.69
6656,1465000,City with powiat status Capital City Warszawa,grand total,2019,6802.6
6657,1601000,Powiat brzeski,grand total,2019,4546.01
6658,1602000,Powiat głubczycki,grand total,2019,4341.64
6659,1603000,Powiat kędzierzyńsko-kozielski,grand total,2019,5204.96
6660,1604000,Powiat kluczborski,grand total,2019,4291.66
6661,1605000,Powiat krapkowicki,grand total,2019,5156.01
6662,1606000,Powiat namysłowski,grand total,2019,4502.51
6663,1607000,Powiat nyski,grand total,2019,4218.98
6664,1608000,Powiat oleski,grand total,2019,4176.75
6665,1609000,Powiat opolski,grand total,2019,4371.57
6666,1610000,Powiat prudnicki,grand total,2019,4101.26
6667,1611000,Powiat strzelecki,grand total,2019,4494.88
6668,1661000,City with powiat status Opole,grand total,2019,5147.55
6669,1801000,Powiat bieszczadzki,grand total,2019,4270.42
6670,1802000,Powiat brzozowski,grand total,2019,3915.6
6671,1803000,Powiat dębicki,grand total,2019,4304.06
6672,1804000,Powiat jarosławski,grand total,2019,4245.21
6673,1805000,Powiat jasielski,grand total,2019,4117.45
6674,1806000,Powiat kolbuszowski,grand total,2019,3924.85
6675,1807000,Powiat krośnieński,grand total,2019,3790.78
6676,1808000,Powiat leżajski,grand total,2019,4150.73
6677,1809000,Powiat lubaczowski,grand total,2019,3842.69
6678,1810000,Powiat łańcucki,grand total,2019,3896.0
6679,1811000,Powiat mielecki,grand total,2019,4532.27
6680,1812000,Powiat niżański,grand total,2019,3793.53
6681,1813000,Powiat przemyski,grand total,2019,3784.27
6682,1814000,Powiat przeworski,grand total,2019,3936.52
6683,1815000,Powiat ropczycko-sędziszowski,grand total,2019,4216.57
6684,1816000,Powiat rzeszowski,grand total,2019,4304.89
6685,1817000,Powiat sanocki,grand total,2019,4160.41
6686,1818000,Powiat stalowowolski,grand total,2019,4611.67
6687,1819000,Powiat strzyżowski,grand total,2019,3686.34
6688,1820000,Powiat tarnobrzeski,grand total,2019,4329.59
6689,1821000,Powiat leski,grand total,2019,4450.43
6690,1861000,City with powiat status Krosno,grand total,2019,4217.51
6691,1862000,City with powiat status Przemyśl,grand total,2019,4078.09
6692,1863000,City with powiat status Rzeszów,grand total,2019,5117.26
6693,1864000,City with powiat status Tarnobrzeg,grand total,2019,4146.9
6694,2001000,Powiat augustowski,grand total,2019,4634.41
6695,2002000,Powiat białostocki,grand total,2019,4189.6
6696,2003000,Powiat bielski,grand total,2019,5295.45
6697,2004000,Powiat grajewski,grand total,2019,4758.98
6698,2005000,Powiat hajnowski,grand total,2019,4690.11
6699,2006000,Powiat kolneński,grand total,2019,4089.17
6700,2007000,Powiat łomżyński,grand total,2019,4589.37
6701,2008000,Powiat moniecki,grand total,2019,4216.5
6702,2009000,Powiat sejneński,grand total,2019,4327.4
6703,2010000,Powiat siemiatycki,grand total,2019,4231.02
6704,2011000,Powiat sokólski,grand total,2019,4200.08
6705,2012000,Powiat suwalski,grand total,2019,3871.65
6706,2013000,Powiat wysokomazowiecki,grand total,2019,4733.72
6707,2014000,Powiat zambrowski,grand total,2019,4371.63
6708,2061000,City with powiat status Białystok,grand total,2019,4744.13
6709,2062000,City with powiat status Łomża,grand total,2019,4417.66
6710,2063000,City with powiat status Suwałki,grand total,2019,4297.01
6711,2201000,Powiat bytowski,grand total,2019,4489.5
6712,2202000,Powiat chojnicki,grand total,2019,4051.6
6713,2203000,Powiat człuchowski,grand total,2019,4292.17
6714,2204000,Powiat gdański,grand total,2019,4678.84
6715,2205000,Powiat kartuski,grand total,2019,4239.41
6716,2206000,Powiat kościerski,grand total,2019,3966.09
6717,2207000,Powiat kwidzyński,grand total,2019,4567.79
6718,2208000,Powiat lęborski,grand total,2019,4493.51
6719,2209000,Powiat malborski,grand total,2019,4239.59
6720,2210000,Powiat nowodworski,grand total,2019,4369.99
6721,2211000,Powiat pucki,grand total,2019,4402.51
6722,2212000,Powiat słupski,grand total,2019,4391.83
6723,2213000,Powiat starogardzki,grand total,2019,4543.48
6724,2214000,Powiat tczewski,grand total,2019,4663.54
6725,2215000,Powiat wejherowski,grand total,2019,4306.07
6726,2216000,Powiat sztumski,grand total,2019,4306.45
6727,2261000,City with powiat status Gdańsk,grand total,2019,6154.35
6728,2262000,City with powiat status Gdynia,grand total,2019,5624.49
6729,2263000,City with powiat status Słupsk,grand total,2019,4287.66
6730,2264000,City with powiat status Sopot,grand total,2019,6064.2
6731,2401000,Powiat będziński,grand total,2019,4360.09
6732,2402000,Powiat bielski,grand total,2019,4564.32
6733,2403000,Powiat cieszyński,grand total,2019,4395.74
6734,2404000,Powiat częstochowski,grand total,2019,4310.92
6735,2405000,Powiat gliwicki,grand total,2019,4432.82
6736,2406000,Powiat kłobucki,grand total,2019,3683.38
6737,2407000,Powiat lubliniecki,grand total,2019,4316.81
6738,2408000,Powiat mikołowski,grand total,2019,4611.31
6739,2409000,Powiat myszkowski,grand total,2019,4414.28
6740,2410000,Powiat pszczyński,grand total,2019,4426.94
6741,2411000,Powiat raciborski,grand total,2019,4814.65
6742,2412000,Powiat rybnicki,grand total,2019,4417.88
6743,2413000,Powiat tarnogórski,grand total,2019,4658.86
6744,2414000,Powiat bieruńsko-lędziński,grand total,2019,4545.54
6745,2415000,Powiat wodzisławski,grand total,2019,4031.73
6746,2416000,Powiat zawierciański,grand total,2019,4633.87
6747,2417000,Powiat żywiecki,grand total,2019,4766.3
6748,2461000,City with powiat status Bielsko-Biała,grand total,2019,5101.34
6749,2462000,City with powiat status Bytom,grand total,2019,4770.54
6750,2463000,City with powiat status Chorzów,grand total,2019,4656.18
6751,2464000,City with powiat status Częstochowa,grand total,2019,4547.34
6752,2465000,City with powiat status Dąbrowa Górnicza,grand total,2019,5632.06
6753,2466000,City with powiat status Gliwice,grand total,2019,5889.99
6754,2467000,City with powiat status Jastrzębie-Zdrój,grand total,2019,8443.25
6755,2468000,City with powiat status Jaworzno,grand total,2019,5831.21
6756,2469000,City with powiat status Katowice,grand total,2019,6175.8
6757,2470000,City with powiat status Mysłowice,grand total,2019,4627.91
6758,2471000,City with powiat status Piekary Śląskie,grand total,2019,5189.69
6759,2472000,City with powiat status Ruda Śląska,grand total,2019,4422.77
6760,2473000,City with powiat status Rybnik,grand total,2019,4784.77
6761,2474000,City with powiat status Siemianowice Śląskie,grand total,2019,4672.11
6762,2475000,City with powiat status Sosnowiec,grand total,2019,4754.35
6763,2476000,City with powiat status Świętochłowice,grand total,2019,4316.83
6764,2477000,City with powiat status Tychy,grand total,2019,4916.9
6765,2478000,City with powiat status Zabrze,grand total,2019,4980.04
6766,2479000,City with powiat status Żory,grand total,2019,4577.92
6767,2601000,Powiat buski,grand total,2019,4165.07
6768,2602000,Powiat jędrzejowski,grand total,2019,4717.56
6769,2603000,Powiat kazimierski,grand total,2019,3794.18
6770,2604000,Powiat kielecki,grand total,2019,4056.9
6771,2605000,Powiat konecki,grand total,2019,4188.5
6772,2606000,Powiat opatowski,grand total,2019,3939.62
6773,2607000,Powiat ostrowiecki,grand total,2019,4129.16
6774,2608000,Powiat pińczowski,grand total,2019,4145.06
6775,2609000,Powiat sandomierski,grand total,2019,4656.65
6776,2610000,Powiat skarżyski,grand total,2019,4399.33
6777,2611000,Powiat starachowicki,grand total,2019,4481.58
6778,2612000,Powiat staszowski,grand total,2019,4516.27
6779,2613000,Powiat włoszczowski,grand total,2019,4459.58
6780,2661000,City with powiat status Kielce,grand total,2019,4879.19
6781,2801000,Powiat bartoszycki,grand total,2019,4015.63
6782,2802000,Powiat braniewski,grand total,2019,4082.77
6783,2803000,Powiat działdowski,grand total,2019,3878.46
6784,2804000,Powiat elbląski,grand total,2019,3920.89
6785,2805000,Powiat ełcki,grand total,2019,4008.98
6786,2806000,Powiat giżycki,grand total,2019,4170.9
6787,2807000,Powiat iławski,grand total,2019,3892.75
6788,2808000,Powiat kętrzyński,grand total,2019,4039.89
6789,2809000,Powiat lidzbarski,grand total,2019,3947.0
6790,2810000,Powiat mrągowski,grand total,2019,3904.2
6791,2811000,Powiat nidzicki,grand total,2019,3853.58
6792,2812000,Powiat nowomiejski,grand total,2019,3732.36
6793,2813000,Powiat olecki,grand total,2019,4143.9
6794,2814000,Powiat olsztyński,grand total,2019,4367.81
6795,2815000,Powiat ostródzki,grand total,2019,4160.33
6796,2816000,Powiat piski,grand total,2019,4280.99
6797,2817000,Powiat szczycieński,grand total,2019,4177.74
6798,2818000,Powiat gołdapski,grand total,2019,3882.07
6799,2819000,Powiat węgorzewski,grand total,2019,3844.48
6800,2861000,City with powiat status Elbląg,grand total,2019,4512.03
6801,2862000,City with powiat status Olsztyn,grand total,2019,5018.92
6802,3001000,Powiat chodzieski,grand total,2019,4353.18
6803,3002000,Powiat czarnkowsko-trzcianecki,grand total,2019,4535.39
6804,3003000,Powiat gnieźnieński,grand total,2019,4265.39
6805,3004000,Powiat gostyński,grand total,2019,4316.45
6806,3005000,Powiat grodziski,grand total,2019,4017.37
6807,3006000,Powiat jarociński,grand total,2019,3897.09
6808,3007000,Powiat kaliski,grand total,2019,3970.36
6809,3008000,Powiat kępiński,grand total,2019,3537.58
6810,3009000,Powiat kolski,grand total,2019,4492.22
6811,3010000,Powiat koniński,grand total,2019,3795.47
6812,3011000,Powiat kościański,grand total,2019,4383.66
6813,3012000,Powiat krotoszyński,grand total,2019,3670.08
6814,3013000,Powiat leszczyński,grand total,2019,4578.34
6815,3014000,Powiat międzychodzki,grand total,2019,4097.52
6816,3015000,Powiat nowotomyski,grand total,2019,4434.29
6817,3016000,Powiat obornicki,grand total,2019,4484.38
6818,3017000,Powiat ostrowski,grand total,2019,4303.12
6819,3018000,Powiat ostrzeszowski,grand total,2019,4195.18
6820,3019000,Powiat pilski,grand total,2019,4628.67
6821,3020000,Powiat pleszewski,grand total,2019,4220.36
6822,3021000,Powiat poznański,grand total,2019,4624.14
6823,3022000,Powiat rawicki,grand total,2019,3976.06
6824,3023000,Powiat słupecki,grand total,2019,4166.29
6825,3024000,Powiat szamotulski,grand total,2019,5000.11
6826,3025000,Powiat średzki,grand total,2019,4718.06
6827,3026000,Powiat śremski,grand total,2019,4154.88
6828,3027000,Powiat turecki,grand total,2019,3862.59
6829,3028000,Powiat wągrowiecki,grand total,2019,4177.82
6830,3029000,Powiat wolsztyński,grand total,2019,4122.57
6831,3030000,Powiat wrzesiński,grand total,2019,4534.94
6832,3031000,Powiat złotowski,grand total,2019,3823.24
6833,3061000,City with powiat status Kalisz,grand total,2019,4430.37
6834,3062000,City with powiat status Konin,grand total,2019,4512.5
6835,3063000,City with powiat status Leszno,grand total,2019,4271.73
6836,3064000,City with powiat status Poznań,grand total,2019,5713.03
6837,3201000,Powiat białogardzki,grand total,2019,4287.47
6838,3202000,Powiat choszczeński,grand total,2019,4160.89
6839,3203000,Powiat drawski,grand total,2019,3982.85
6840,3204000,Powiat goleniowski,grand total,2019,4775.51
6841,3205000,Powiat gryficki,grand total,2019,4052.14
6842,3206000,Powiat gryfiński,grand total,2019,4465.67
6843,3207000,Powiat kamieński,grand total,2019,4034.8
6844,3208000,Powiat kołobrzeski,grand total,2019,4331.04
6845,3209000,Powiat koszaliński,grand total,2019,4204.61
6846,3210000,Powiat myśliborski,grand total,2019,4206.22
6847,3211000,Powiat policki,grand total,2019,5169.21
6848,3212000,Powiat pyrzycki,grand total,2019,4134.08
6849,3213000,Powiat sławieński,grand total,2019,4010.2
6850,3214000,Powiat stargardzki,grand total,2019,4460.3
6851,3215000,Powiat szczecinecki,grand total,2019,4452.12
6852,3216000,Powiat świdwiński,grand total,2019,3984.99
6853,3217000,Powiat wałecki,grand total,2019,4363.14
6854,3218000,Powiat łobeski,grand total,2019,4321.83
6855,3261000,City with powiat status Koszalin,grand total,2019,4625.35
6856,3262000,City with powiat status Szczecin,grand total,2019,5408.91
6857,3263000,City with powiat status Świnoujście,grand total,2019,5222.62
6858,201000,Powiat bolesławiecki,grand total,2020,4887.95
6859,202000,Powiat dzierżoniowski,grand total,2020,4690.2
6860,203000,Powiat głogowski,grand total,2020,4763.21
6861,204000,Powiat górowski,grand total,2020,4432.4
6862,205000,Powiat jaworski,grand total,2020,4932.98
6863,206000,Powiat karkonoski,grand total,2020,4526.41
6864,207000,Powiat kamiennogórski,grand total,2020,4532.19
6865,208000,Powiat kłodzki,grand total,2020,4747.93
6866,209000,Powiat legnicki,grand total,2020,4877.07
6867,210000,Powiat lubański,grand total,2020,4508.29
6868,211000,Powiat lubiński,grand total,2020,8920.41
6869,212000,Powiat lwówecki,grand total,2020,4622.42
6870,213000,Powiat milicki,grand total,2020,4338.67
6871,214000,Powiat oleśnicki,grand total,2020,4773.9
6872,215000,Powiat oławski,grand total,2020,4987.74
6873,216000,Powiat polkowicki,grand total,2020,5606.23
6874,217000,Powiat strzeliński,grand total,2020,5161.72
6875,218000,Powiat średzki,grand total,2020,5260.9
6876,219000,Powiat świdnicki,grand total,2020,5053.92
6877,220000,Powiat trzebnicki,grand total,2020,4611.02
6878,221000,Powiat wałbrzyski,grand total,2020,4385.23
6879,222000,Powiat wołowski,grand total,2020,5907.36
6880,223000,Powiat wrocławski,grand total,2020,5868.29
6881,224000,Powiat ząbkowicki,grand total,2020,4556.76
6882,225000,Powiat zgorzelecki,grand total,2020,4881.55
6883,226000,Powiat złotoryjski,grand total,2020,5118.53
6884,261000,City with powiat status Jelenia Góra,grand total,2020,5183.33
6885,262000,City with powiat status Legnica,grand total,2020,4952.32
6886,263000,City with powiat status Wałbrzych to 2002,grand total,2020,
6887,264000,City with powiat status Wrocław,grand total,2020,6140.64
6888,265000,City with powiat status Wałbrzych since 2013,grand total,2020,5565.38
6889,401000,Powiat aleksandrowski,grand total,2020,4138.84
6890,402000,Powiat brodnicki,grand total,2020,4291.16
6891,403000,Powiat bydgoski,grand total,2020,4752.76
6892,404000,Powiat chełmiński,grand total,2020,4492.13
6893,405000,Powiat golubsko-dobrzyński,grand total,2020,4974.93
6894,406000,Powiat grudziądzki,grand total,2020,4677.24
6895,407000,Powiat inowrocławski,grand total,2020,4597.12
6896,408000,Powiat lipnowski,grand total,2020,4106.9
6897,409000,Powiat mogileński,grand total,2020,4263.04
6898,410000,Powiat nakielski,grand total,2020,4423.48
6899,411000,Powiat radziejowski,grand total,2020,4320.09
6900,412000,Powiat rypiński,grand total,2020,4219.07
6901,413000,Powiat sępoleński,grand total,2020,4308.57
6902,414000,Powiat świecki,grand total,2020,4858.33
6903,415000,Powiat toruński,grand total,2020,4394.7
6904,416000,Powiat tucholski,grand total,2020,4208.91
6905,417000,Powiat wąbrzeski,grand total,2020,4709.17
6906,418000,Powiat włocławski,grand total,2020,4383.49
6907,419000,Powiat żniński,grand total,2020,4285.37
6908,461000,City with powiat status Bydgoszcz,grand total,2020,5252.17
6909,462000,City with powiat status Grudziądz,grand total,2020,4414.17
6910,463000,City with powiat status Toruń,grand total,2020,5331.63
6911,464000,City with powiat status Włocławek,grand total,2020,4889.3
6912,601000,Powiat bialski,grand total,2020,4258.54
6913,602000,Powiat biłgorajski,grand total,2020,4522.48
6914,603000,Powiat chełmski,grand total,2020,4291.62
6915,604000,Powiat hrubieszowski,grand total,2020,4518.56
6916,605000,Powiat janowski,grand total,2020,4437.27
6917,606000,Powiat krasnostawski,grand total,2020,4548.95
6918,607000,Powiat kraśnicki,grand total,2020,4244.39
6919,608000,Powiat lubartowski,grand total,2020,4369.45
6920,609000,Powiat lubelski,grand total,2020,4253.09
6921,610000,Powiat łęczyński,grand total,2020,6391.65
6922,611000,Powiat łukowski,grand total,2020,4146.78
6923,612000,Powiat opolski,grand total,2020,4252.35
6924,613000,Powiat parczewski,grand total,2020,4478.61
6925,614000,Powiat puławski,grand total,2020,5311.8
6926,615000,Powiat radzyński,grand total,2020,4385.35
6927,616000,Powiat rycki,grand total,2020,4386.95
6928,617000,Powiat świdnicki,grand total,2020,5074.45
6929,618000,Powiat tomaszowski,grand total,2020,4337.56
6930,619000,Powiat włodawski,grand total,2020,4333.34
6931,620000,Powiat zamojski,grand total,2020,4135.39
6932,661000,City with powiat status Biała Podlaska,grand total,2020,4504.47
6933,662000,City with powiat status Chełm,grand total,2020,4581.83
6934,663000,City with powiat status Lublin,grand total,2020,5412.39
6935,664000,City with powiat status Zamość,grand total,2020,5013.44
6936,801000,Powiat gorzowski,grand total,2020,5012.81
6937,802000,Powiat krośnieński,grand total,2020,4765.1
6938,803000,Powiat międzyrzecki,grand total,2020,4569.86
6939,804000,Powiat nowosolski,grand total,2020,4625.15
6940,805000,Powiat słubicki,grand total,2020,4480.78
6941,806000,Powiat strzelecko-drezdenecki,grand total,2020,4560.14
6942,807000,Powiat sulęciński,grand total,2020,4292.99
6943,808000,Powiat świebodziński,grand total,2020,4659.04
6944,809000,Powiat zielonogórski,grand total,2020,5037.75
6945,810000,Powiat żagański,grand total,2020,4484.13
6946,811000,Powiat żarski,grand total,2020,5047.09
6947,812000,Powiat wschowski,grand total,2020,4470.96
6948,861000,City with powiat status Gorzów Wielkopolski,grand total,2020,4788.88
6949,862000,City with powiat status Zielona Góra,grand total,2020,5212.8
6950,1001000,Powiat bełchatowski,grand total,2020,7002.62
6951,1002000,Powiat kutnowski,grand total,2020,4786.11
6952,1003000,Powiat łaski,grand total,2020,4162.46
6953,1004000,Powiat łęczycki,grand total,2020,4822.41
6954,1005000,Powiat łowicki,grand total,2020,4460.42
6955,1006000,Powiat łódzki wschodni,grand total,2020,4423.99
6956,1007000,Powiat opoczyński,grand total,2020,4343.35
6957,1008000,Powiat pabianicki,grand total,2020,4675.17
6958,1009000,Powiat pajęczański,grand total,2020,4573.46
6959,1010000,Powiat piotrkowski,grand total,2020,4255.64
6960,1011000,Powiat poddębicki,grand total,2020,5688.39
6961,1012000,Powiat radomszczański,grand total,2020,4368.96
6962,1013000,Powiat rawski,grand total,2020,4509.52
6963,1014000,Powiat sieradzki,grand total,2020,4741.55
6964,1015000,Powiat skierniewicki,grand total,2020,4451.49
6965,1016000,Powiat tomaszowski,grand total,2020,4473.72
6966,1017000,Powiat wieluński,grand total,2020,4342.78
6967,1018000,Powiat wieruszowski,grand total,2020,4165.25
6968,1019000,Powiat zduńskowolski,grand total,2020,4382.66
6969,1020000,Powiat zgierski,grand total,2020,5081.59
6970,1021000,Powiat brzeziński,grand total,2020,4113.7
6971,1061000,City with powiat status Łódź,grand total,2020,5510.99
6972,1062000,City with powiat status Piotrków Trybunalski,grand total,2020,4422.85
6973,1063000,City with powiat status Skierniewice,grand total,2020,4691.83
6974,1201000,Powiat bocheński,grand total,2020,4523.92
6975,1202000,Powiat brzeski,grand total,2020,4244.82
