,county_code,year,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3b_nc_active,tp3a_nc_employed,tp4a_employed,tp4b_active,tp5a_employed_18-64,tp5c_employed,tp5b_active,tp6a_employed_18-64,tp6c_employed,tp6b_active
3487,1202.0,2002,10011212402000,Powiat brzeski,78485,69949.0,44240.0,42636.0,41620.0,43159.0,,,,,,
3488,1202.0,2003,10011212402000,Powiat brzeski,78485,70802.0,44240.0,42636.0,42127.0,43685.0,,,,,,
3489,1202.0,2004,10011212402000,Powiat brzeski,78485,71644.0,44240.0,42636.0,42628.0,44204.0,,,,,,
3490,1202.0,2005,10011212402000,Powiat brzeski,78485,72414.0,44240.0,42636.0,43086.0,44679.0,,,,,,
3491,1202.0,2006,10011212402000,Powiat brzeski,78485,73187.0,44240.0,42636.0,43546.0,45156.0,,,,,,
3492,1202.0,2007,10011212402000,Powiat brzeski,78485,73858.0,44240.0,42636.0,43946.0,45570.0,,,,,,
3493,1202.0,2008,10011212402000,Powiat brzeski,78485,74605.0,44240.0,42636.0,44390.0,46031.0,,,,,,
3494,1202.0,2009,10011212402000,Powiat brzeski,78485,75181.0,44240.0,42636.0,44733.0,46387.0,,,,,,
3495,1202.0,2010,10011212402000,Powiat brzeski,78485,75920.0,44240.0,42636.0,45172.0,46843.0,35630.0,,37808.0,28495.0,,40711.0
3496,1202.0,2011,10011212402000,Powiat brzeski,78485,76336.0,44240.0,42636.0,45420.0,47099.0,36265.0,,38550.0,29002.0,,41510.0
3497,1202.0,2012,10011212402000,Powiat brzeski,78485,76725.0,44240.0,42636.0,45651.0,47339.0,36375.0,,39360.0,29090.0,,42382.0
3498,1202.0,2013,10011212402000,Powiat brzeski,78485,77034.0,44240.0,42636.0,45835.0,47530.0,36957.0,,40135.0,29555.0,,43217.0
3499,1202.0,2014,10011212402000,Powiat brzeski,78485,77362.0,44240.0,42636.0,46030.0,47732.0,38222.0,,40692.0,30567.0,,43817.0
3500,1202.0,2015,10011212402000,Powiat brzeski,78485,77620.0,44240.0,42636.0,46184.0,47892.0,39074.0,,40750.0,31249.0,,43880.0
3501,1202.0,2016,10011212402000,Powiat brzeski,78485,77687.0,44240.0,42636.0,46224.0,47933.0,40811.0,,41485.0,32638.0,,44670.0
3502,1202.0,2017,10011212402000,Powiat brzeski,78485,77839.0,44240.0,42636.0,46314.0,48027.0,41611.0,,41800.0,33278.0,,45009.0
3503,1202.0,2018,10011212402000,Powiat brzeski,78485,77839.0,44240.0,42636.0,46314.0,48027.0,42455.0,,41955.0,33952.0,,45177.0
3504,1202.0,2019,10011212402000,Powiat brzeski,78485,77826.0,44240.0,42636.0,46306.0,48019.0,43321.0,41637.0,42882.0,34645.0,44718.0,46175.0
3505,1202.0,2020,10011212402000,Powiat brzeski,78485,76422.0,44240.0,42636.0,45471.0,47152.0,41756.0,40886.0,42032.0,33394.0,43912.0,45260.0
3506,1202.0,2021,10011212402000,Powiat brzeski,78485,76265.0,44240.0,42636.0,45378.0,47056.0,43332.0,42251.0,43700.0,34654.0,45378.0,47056.0
3507,1202.0,2022,10011212402000,Powiat brzeski,78485,76313.0,44240.0,42636.0,45406.0,47085.0,43346.0,42430.0,43498.0,34665.0,45570.0,46839.0
3508,1202.0,2023,10011212402000,Powiat brzeski,78485,76521.0,44240.0,42636.0,45530.0,47213.0,44049.0,43005.0,44076.0,35228.0,46187.0,47461.0
3509,1202.0,2024,10011212402000,Powiat brzeski,78485,76631.0,44240.0,42636.0,45595.0,47281.0,44145.0,43603.0,44676.0,35304.0,46830.0,48106.0
3510,1203.0,1995,10011212303000,Powiat chrzanowski,106559,94397.0,53736.0,51197.0,48803.0,51258.0,,,,,,
3511,1203.0,1996,10011212303000,Powiat chrzanowski,106559,94988.0,53736.0,51197.0,49109.0,51578.0,,,,,,
3512,1203.0,1997,10011212303000,Powiat chrzanowski,106559,95675.0,53736.0,51197.0,49464.0,51952.0,,,,,,
3513,1203.0,1998,10011212303000,Powiat chrzanowski,106559,96578.0,53736.0,51197.0,49931.0,52442.0,,,,,,
3514,1203.0,1999,10011212303000,Powiat chrzanowski,106559,95776.0,53736.0,51197.0,49516.0,52006.0,,,,,,
3515,1203.0,2000,10011212303000,Powiat chrzanowski,106559,96011.0,53736.0,51197.0,49638.0,52134.0,,,,,,
3516,1203.0,2001,10011212303000,Powiat chrzanowski,106559,96272.0,53736.0,51197.0,49773.0,52276.0,,,,,,
3517,1203.0,2002,10011212303000,Powiat chrzanowski,106559,107783.0,53736.0,51197.0,55724.0,58526.0,,,,,,
3518,1203.0,2003,10011212303000,Powiat chrzanowski,106559,108326.0,53736.0,51197.0,56005.0,58821.0,,,,,,
3519,1203.0,2004,10011212303000,Powiat chrzanowski,106559,108796.0,53736.0,51197.0,56248.0,59076.0,,,,,,
3520,1203.0,2005,10011212303000,Powiat chrzanowski,106559,109178.0,53736.0,51197.0,56445.0,59284.0,,,,,,
3521,1203.0,2006,10011212303000,Powiat chrzanowski,106559,109628.0,53736.0,51197.0,56678.0,59528.0,,,,,,
3522,1203.0,2007,10011212303000,Powiat chrzanowski,106559,109872.0,53736.0,51197.0,56804.0,59660.0,,,,,,
3523,1203.0,2008,10011212303000,Powiat chrzanowski,106559,109955.0,53736.0,51197.0,56847.0,59706.0,,,,,,
3524,1203.0,2009,10011212303000,Powiat chrzanowski,106559,110080.0,53736.0,51197.0,56911.0,59773.0,,,,,,
3525,1203.0,2010,10011212303000,Powiat chrzanowski,106559,110528.0,53736.0,51197.0,57143.0,60017.0,51644.0,,55043.0,35887.0,,52161.0
3526,1203.0,2011,10011212303000,Powiat chrzanowski,106559,110450.0,53736.0,51197.0,57103.0,59974.0,52087.0,,55777.0,36195.0,,52857.0
3527,1203.0,2012,10011212303000,Powiat chrzanowski,106559,110289.0,53736.0,51197.0,57019.0,59887.0,51739.0,,56578.0,35953.0,,53616.0
3528,1203.0,2013,10011212303000,Powiat chrzanowski,106559,109977.0,53736.0,51197.0,56858.0,59718.0,52030.0,,57298.0,36155.0,,54298.0
3529,1203.0,2014,10011212303000,Powiat chrzanowski,106559,109593.0,53736.0,51197.0,56660.0,59509.0,53161.0,,57646.0,36941.0,,54628.0
3530,1203.0,2015,10011212303000,Powiat chrzanowski,106559,109209.0,53736.0,51197.0,56461.0,59300.0,53759.0,,57335.0,37357.0,,54333.0
3531,1203.0,2016,10011212303000,Powiat chrzanowski,106559,108778.0,53736.0,51197.0,56238.0,59066.0,55693.0,,58087.0,38701.0,,55046.0
3532,1203.0,2017,10011212303000,Powiat chrzanowski,106559,108497.0,53736.0,51197.0,56093.0,58914.0,56123.0,,58263.0,39000.0,,55212.0
3533,1203.0,2018,10011212303000,Powiat chrzanowski,106559,108032.0,53736.0,51197.0,55853.0,58661.0,56824.0,,58229.0,39487.0,,55181.0
3534,1203.0,2019,10011212303000,Powiat chrzanowski,106559,107347.0,53736.0,51197.0,55498.0,58289.0,57260.0,57431.0,59148.0,39790.0,53595.0,56051.0
3535,1203.0,2020,10011212303000,Powiat chrzanowski,106559,104530.0,53736.0,51197.0,54042.0,56760.0,54614.0,55924.0,57492.0,37951.0,52189.0,54481.0
3536,1203.0,2021,10011212303000,Powiat chrzanowski,106559,103645.0,53736.0,51197.0,53584.0,56279.0,56027.0,57419.0,59389.0,38933.0,53584.0,56279.0
3537,1203.0,2022,10011212303000,Powiat chrzanowski,106559,103040.0,53736.0,51197.0,53272.0,55951.0,55378.0,57290.0,58733.0,38482.0,53464.0,55658.0
3538,1203.0,2023,10011212303000,Powiat chrzanowski,106559,102613.0,53736.0,51197.0,53051.0,55719.0,55588.0,57669.0,59105.0,38628.0,53817.0,56011.0
3539,1203.0,2024,10011212303000,Powiat chrzanowski,106559,102320.0,53736.0,51197.0,52899.0,55560.0,55291.0,58220.0,59653.0,38421.0,54332.0,56529.0
3540,1204.0,1995,10011212404000,Powiat dąbrowski,50340,38937.0,25866.0,24395.0,21260.0,22545.0,,,,,,
3541,1204.0,1996,10011212404000,Powiat dąbrowski,50340,39309.0,25866.0,24395.0,21463.0,22760.0,,,,,,
3542,1204.0,1997,10011212404000,Powiat dąbrowski,50340,39707.0,25866.0,24395.0,21680.0,22990.0,,,,,,
3543,1204.0,1998,10011212404000,Powiat dąbrowski,50340,40051.0,25866.0,24395.0,21868.0,23190.0,,,,,,
3544,1204.0,1999,10011212404000,Powiat dąbrowski,50340,39852.0,25866.0,24395.0,21759.0,23074.0,,,,,,
3545,1204.0,2000,10011212404000,Powiat dąbrowski,50340,40138.0,25866.0,24395.0,21915.0,23240.0,,,,,,
3546,1204.0,2001,10011212404000,Powiat dąbrowski,50340,40619.0,25866.0,24395.0,22178.0,23518.0,,,,,,
3547,1204.0,2002,10011212404000,Powiat dąbrowski,50340,46153.0,25866.0,24395.0,25200.0,26723.0,,,,,,
3548,1204.0,2003,10011212404000,Powiat dąbrowski,50340,46740.0,25866.0,24395.0,25520.0,27062.0,,,,,,
3549,1204.0,2004,10011212404000,Powiat dąbrowski,50340,47147.0,25866.0,24395.0,25742.0,27298.0,,,,,,
3550,1204.0,2005,10011212404000,Powiat dąbrowski,50340,47689.0,25866.0,24395.0,26038.0,27612.0,,,,,,
3551,1204.0,2006,10011212404000,Powiat dąbrowski,50340,48123.0,25866.0,24395.0,26275.0,27863.0,,,,,,
3552,1204.0,2007,10011212404000,Powiat dąbrowski,50340,48512.0,25866.0,24395.0,26488.0,28088.0,,,,,,
3553,1204.0,2008,10011212404000,Powiat dąbrowski,50340,49035.0,25866.0,24395.0,26773.0,28391.0,,,,,,
3554,1204.0,2009,10011212404000,Powiat dąbrowski,50340,49233.0,25866.0,24395.0,26881.0,28506.0,,,,,,
3555,1204.0,2010,10011212404000,Powiat dąbrowski,50340,49901.0,25866.0,24395.0,27246.0,28893.0,23215.0,,24851.0,17037.0,,25111.0
3556,1204.0,2011,10011212404000,Powiat dąbrowski,50340,50134.0,25866.0,24395.0,27373.0,29028.0,23645.0,,25318.0,17353.0,,25583.0
3557,1204.0,2012,10011212404000,Powiat dąbrowski,50340,50281.0,25866.0,24395.0,27453.0,29113.0,23708.0,,25794.0,17399.0,,26064.0
3558,1204.0,2013,10011212404000,Powiat dąbrowski,50340,50414.0,25866.0,24395.0,27526.0,29190.0,24126.0,,26266.0,17705.0,,26541.0
3559,1204.0,2014,10011212404000,Powiat dąbrowski,50340,50502.0,25866.0,24395.0,27574.0,29241.0,24912.0,,26564.0,18282.0,,26842.0
3560,1204.0,2015,10011212404000,Powiat dąbrowski,50340,50513.0,25866.0,24395.0,27580.0,29247.0,25419.0,,26519.0,18654.0,,26797.0
3561,1204.0,2016,10011212404000,Powiat dąbrowski,50340,50543.0,25866.0,24395.0,27596.0,29264.0,26591.0,,26990.0,19515.0,,27273.0
3562,1204.0,2017,10011212404000,Powiat dąbrowski,50340,50443.0,25866.0,24395.0,27542.0,29206.0,27050.0,,27088.0,19851.0,,27372.0
3563,1204.0,2018,10011212404000,Powiat dąbrowski,50340,50401.0,25866.0,24395.0,27519.0,29182.0,27655.0,,27166.0,20295.0,,27451.0
3564,1204.0,2019,10011212404000,Powiat dąbrowski,50340,50302.0,25866.0,24395.0,27465.0,29125.0,28140.0,26912.0,27716.0,20651.0,26523.0,28007.0
3565,1204.0,2020,10011212404000,Powiat dąbrowski,50340,49217.0,25866.0,24395.0,26872.0,28497.0,26973.0,26331.0,27069.0,19795.0,25951.0,27353.0
3566,1204.0,2021,10011212404000,Powiat dąbrowski,50340,48930.0,25866.0,24395.0,26716.0,28330.0,27890.0,27107.0,28037.0,20468.0,26716.0,28330.0
3567,1204.0,2022,10011212404000,Powiat dąbrowski,50340,48840.0,25866.0,24395.0,26667.0,28278.0,27825.0,27155.0,27839.0,20420.0,26763.0,28130.0
3568,1204.0,2023,10011212404000,Powiat dąbrowski,50340,48774.0,25866.0,24395.0,26631.0,28240.0,28182.0,27411.0,28094.0,20682.0,27015.0,28388.0
3569,1204.0,2024,10011212404000,Powiat dąbrowski,50340,48726.0,25866.0,24395.0,26604.0,28212.0,28166.0,27725.0,28407.0,20670.0,27325.0,28705.0
3570,1205.0,1995,10011212205000,Powiat gorlicki,91159,72096.0,47709.0,45629.0,38932.0,40734.0,,,,,,
3571,1205.0,1996,10011212205000,Powiat gorlicki,91159,73017.0,47709.0,45629.0,39429.0,41255.0,,,,,,
3572,1205.0,1997,10011212205000,Powiat gorlicki,91159,73789.0,47709.0,45629.0,39846.0,41691.0,,,,,,
3573,1205.0,1998,10011212205000,Powiat gorlicki,91159,74517.0,47709.0,45629.0,40239.0,42102.0,,,,,,
3574,1205.0,1999,10011212205000,Powiat gorlicki,91159,72912.0,47709.0,45629.0,39372.0,41195.0,,,,,,
3575,1205.0,2000,10011212205000,Powiat gorlicki,91159,73585.0,47709.0,45629.0,39736.0,41576.0,,,,,,
3576,1205.0,2001,10011212205000,Powiat gorlicki,91159,74267.0,47709.0,45629.0,40104.0,41961.0,,,,,,
3577,1205.0,2002,10011212205000,Powiat gorlicki,91159,84012.0,47709.0,45629.0,45366.0,47467.0,,,,,,
3578,1205.0,2003,10011212205000,Powiat gorlicki,91159,84914.0,47709.0,45629.0,45854.0,47976.0,,,,,,
3579,1205.0,2004,10011212205000,Powiat gorlicki,91159,85870.0,47709.0,45629.0,46370.0,48517.0,,,,,,
3580,1205.0,2005,10011212205000,Powiat gorlicki,91159,86488.0,47709.0,45629.0,46704.0,48866.0,,,,,,
3581,1205.0,2006,10011212205000,Powiat gorlicki,91159,87226.0,47709.0,45629.0,47102.0,49283.0,,,,,,
3582,1205.0,2007,10011212205000,Powiat gorlicki,91159,87658.0,47709.0,45629.0,47335.0,49527.0,,,,,,
3583,1205.0,2008,10011212205000,Powiat gorlicki,91159,88133.0,47709.0,45629.0,47592.0,49795.0,,,,,,
3584,1205.0,2009,10011212205000,Powiat gorlicki,91159,88592.0,47709.0,45629.0,47840.0,50054.0,,,,,,
3585,1205.0,2010,10011212205000,Powiat gorlicki,91159,90370.0,47709.0,45629.0,48800.0,51059.0,42196.0,,45004.0,30626.0,,44376.0
3586,1205.0,2011,10011212205000,Powiat gorlicki,91159,90609.0,47709.0,45629.0,48929.0,51194.0,42799.0,,45758.0,31063.0,,45119.0
3587,1205.0,2012,10011212205000,Powiat gorlicki,91159,90918.0,47709.0,45629.0,49096.0,51369.0,42815.0,,46641.0,31075.0,,45990.0
3588,1205.0,2013,10011212205000,Powiat gorlicki,91159,90978.0,47709.0,45629.0,49128.0,51403.0,43370.0,,47400.0,31479.0,,46738.0
3589,1205.0,2014,10011212205000,Powiat gorlicki,91159,91106.0,47709.0,45629.0,49197.0,51475.0,44643.0,,47922.0,32402.0,,47253.0
3590,1205.0,2015,10011212205000,Powiat gorlicki,91159,91260.0,47709.0,45629.0,49280.0,51562.0,45512.0,,47912.0,33033.0,,47243.0
3591,1205.0,2016,10011212205000,Powiat gorlicki,91159,91280.0,47709.0,45629.0,49291.0,51573.0,47444.0,,48744.0,34435.0,,48063.0
3592,1205.0,2017,10011212205000,Powiat gorlicki,91159,91270.0,47709.0,45629.0,49286.0,51568.0,48231.0,,49012.0,35006.0,,48328.0
3593,1205.0,2018,10011212205000,Powiat gorlicki,91159,91301.0,47709.0,45629.0,49303.0,51585.0,49252.0,,49211.0,35748.0,,48524.0
3594,1205.0,2019,10011212205000,Powiat gorlicki,91159,91106.0,47709.0,45629.0,49197.0,51475.0,50012.0,48742.0,50199.0,36299.0,47510.0,49499.0
3595,1205.0,2020,10011212205000,Powiat gorlicki,91159,88767.0,47709.0,45629.0,47934.0,50153.0,47734.0,47490.0,48822.0,34645.0,46290.0,48140.0
3596,1205.0,2021,10011212205000,Powiat gorlicki,91159,88360.0,47709.0,45629.0,47714.0,49923.0,49299.0,48951.0,50630.0,35782.0,47714.0,49923.0
3597,1205.0,2022,10011212205000,Powiat gorlicki,91159,88244.0,47709.0,45629.0,47652.0,49858.0,49101.0,49064.0,50299.0,35637.0,47824.0,49597.0
3598,1205.0,2023,10011212205000,Powiat gorlicki,91159,88264.0,47709.0,45629.0,47663.0,49869.0,49687.0,49604.0,50840.0,36063.0,48351.0,50130.0
3599,1205.0,2024,10011212205000,Powiat gorlicki,91159,88310.0,47709.0,45629.0,47687.0,49895.0,49648.0,50248.0,51485.0,36035.0,48979.0,50766.0
3600,1206.0,1995,10011212006000,Powiat krakowski,249758,158434.0,149524.0,145209.0,97754.0,100606.0,,,,,,
3601,1206.0,1996,10011212006000,Powiat krakowski,249758,160344.0,149524.0,145209.0,98932.0,101818.0,,,,,,
3602,1206.0,1997,10011212006000,Powiat krakowski,249758,162638.0,149524.0,145209.0,100348.0,103275.0,,,,,,
3603,1206.0,1998,10011212006000,Powiat krakowski,249758,164452.0,149524.0,145209.0,101467.0,104427.0,,,,,,
3604,1206.0,1999,10011212006000,Powiat krakowski,249758,166267.0,149524.0,145209.0,102587.0,105580.0,,,,,,
3605,1206.0,2000,10011212006000,Powiat krakowski,249758,168032.0,149524.0,145209.0,103676.0,106700.0,,,,,,
3606,1206.0,2001,10011212006000,Powiat krakowski,249758,169544.0,149524.0,145209.0,104609.0,107660.0,,,,,,
3607,1206.0,2002,10011212006000,Powiat krakowski,249758,193546.0,149524.0,145209.0,119418.0,122902.0,,,,,,
3608,1206.0,2003,10011212006000,Powiat krakowski,249758,196416.0,149524.0,145209.0,121189.0,124724.0,,,,,,
3609,1206.0,2004,10011212006000,Powiat krakowski,249758,199219.0,149524.0,145209.0,122918.0,126504.0,,,,,,
3610,1206.0,2005,10011212006000,Powiat krakowski,249758,201847.0,149524.0,145209.0,124540.0,128173.0,,,,,,
3611,1206.0,2006,10011212006000,Powiat krakowski,249758,204624.0,149524.0,145209.0,126253.0,129936.0,,,,,,
3612,1206.0,2007,10011212006000,Powiat krakowski,249758,207227.0,149524.0,145209.0,127859.0,131589.0,,,,,,
3613,1206.0,2008,10011212006000,Powiat krakowski,249758,209734.0,149524.0,145209.0,129406.0,133181.0,,,,,,
3614,1206.0,2009,10011212006000,Powiat krakowski,249758,212383.0,149524.0,145209.0,131040.0,134863.0,,,,,,
3615,1206.0,2010,10011212006000,Powiat krakowski,249758,216535.0,149524.0,145209.0,133602.0,137500.0,102408.0,,107834.0,84927.0,,119502.0
3616,1206.0,2011,10011212006000,Powiat krakowski,249758,218875.0,149524.0,145209.0,135046.0,138986.0,104841.0,,110532.0,86945.0,,122492.0
3617,1206.0,2012,10011212006000,Powiat krakowski,249758,221147.0,149524.0,145209.0,136448.0,140428.0,105681.0,,113448.0,87641.0,,125724.0
3618,1206.0,2013,10011212006000,Powiat krakowski,249758,223029.0,149524.0,145209.0,137609.0,141623.0,107638.0,,116198.0,89264.0,,128771.0
3619,1206.0,2014,10011212006000,Powiat krakowski,249758,224630.0,149524.0,145209.0,138597.0,142640.0,111356.0,,118155.0,92347.0,,130940.0
3620,1206.0,2015,10011212006000,Powiat krakowski,249758,226252.0,149524.0,145209.0,139597.0,143670.0,114036.0,,118782.0,94570.0,,131635.0
3621,1206.0,2016,10011212006000,Powiat krakowski,249758,227882.0,149524.0,145209.0,140603.0,144705.0,119540.0,,121689.0,99135.0,,134856.0
3622,1206.0,2017,10011212006000,Powiat krakowski,249758,229411.0,149524.0,145209.0,141547.0,145676.0,122273.0,,123194.0,101401.0,,136524.0
3623,1206.0,2018,10011212006000,Powiat krakowski,249758,230924.0,149524.0,145209.0,142480.0,146637.0,125555.0,,124468.0,104123.0,,137936.0
3624,1206.0,2019,10011212006000,Powiat krakowski,249758,232436.0,149524.0,145209.0,143413.0,147597.0,128612.0,124353.0,128072.0,106658.0,138495.0,141930.0
3625,1206.0,2020,10011212006000,Powiat krakowski,249758,242290.0,149524.0,145209.0,149493.0,153854.0,133132.0,129625.0,133260.0,110407.0,144366.0,147679.0
3626,1206.0,2021,10011212006000,Powiat krakowski,249758,244194.0,149524.0,145209.0,150668.0,155063.0,139263.0,135283.0,139923.0,115491.0,150668.0,155063.0
3627,1206.0,2022,10011212006000,Powiat krakowski,249758,246619.0,149524.0,145209.0,152164.0,156603.0,140326.0,137120.0,140573.0,116373.0,152713.0,155783.0
3628,1206.0,2023,10011212006000,Powiat krakowski,249758,249554.0,149524.0,145209.0,153975.0,158467.0,143628.0,140249.0,143743.0,119111.0,156198.0,159296.0
3629,1206.0,2024,10011212006000,Powiat krakowski,249758,252569.0,149524.0,145209.0,155835.0,160381.0,145571.0,143712.0,147248.0,120722.0,160054.0,163180.0
3630,1207.0,1995,10011212207000,Powiat limanowski,108136,74768.0,62558.0,60226.0,44786.0,46506.0,,,,,,
3631,1207.0,1996,10011212207000,Powiat limanowski,108136,75643.0,62558.0,60226.0,45310.0,47050.0,,,,,,
3632,1207.0,1997,10011212207000,Powiat limanowski,108136,76806.0,62558.0,60226.0,46007.0,47773.0,,,,,,
3633,1207.0,1998,10011212207000,Powiat limanowski,108136,77707.0,62558.0,60226.0,46546.0,48334.0,,,,,,
3634,1207.0,1999,10011212207000,Powiat limanowski,108136,77585.0,62558.0,60226.0,46473.0,48258.0,,,,,,
3635,1207.0,2000,10011212207000,Powiat limanowski,108136,78577.0,62558.0,60226.0,47068.0,48875.0,,,,,,
3636,1207.0,2001,10011212207000,Powiat limanowski,108136,79701.0,62558.0,60226.0,47741.0,49574.0,,,,,,
3637,1207.0,2002,10011212207000,Powiat limanowski,108136,89951.0,62558.0,60226.0,53881.0,55950.0,,,,,,
3638,1207.0,2003,10011212207000,Powiat limanowski,108136,91149.0,62558.0,60226.0,54598.0,56695.0,,,,,,
3639,1207.0,2004,10011212207000,Powiat limanowski,108136,92413.0,62558.0,60226.0,55355.0,57481.0,,,,,,
3640,1207.0,2005,10011212207000,Powiat limanowski,108136,93565.0,62558.0,60226.0,56045.0,58197.0,,,,,,
3641,1207.0,2006,10011212207000,Powiat limanowski,108136,94819.0,62558.0,60226.0,56797.0,58977.0,,,,,,
3642,1207.0,2007,10011212207000,Powiat limanowski,108136,95955.0,62558.0,60226.0,57477.0,59684.0,,,,,,
3643,1207.0,2008,10011212207000,Powiat limanowski,108136,97038.0,62558.0,60226.0,58126.0,60358.0,,,,,,
3644,1207.0,2009,10011212207000,Powiat limanowski,108136,98193.0,62558.0,60226.0,58818.0,61076.0,,,,,,
3645,1207.0,2010,10011212207000,Powiat limanowski,108136,100215.0,62558.0,60226.0,60029.0,62334.0,47029.0,,49907.0,37863.0,,54175.0
3646,1207.0,2011,10011212207000,Powiat limanowski,108136,101124.0,62558.0,60226.0,60573.0,62899.0,48114.0,,51068.0,38737.0,,55435.0
3647,1207.0,2012,10011212207000,Powiat limanowski,108136,102027.0,62558.0,60226.0,61114.0,63461.0,48557.0,,52340.0,39094.0,,56816.0
3648,1207.0,2013,10011212207000,Powiat limanowski,108136,102808.0,62558.0,60226.0,61582.0,63947.0,49585.0,,53563.0,39922.0,,58143.0
3649,1207.0,2014,10011212207000,Powiat limanowski,108136,103531.0,62558.0,60226.0,62015.0,64396.0,51495.0,,54457.0,41459.0,,59114.0
3650,1207.0,2015,10011212207000,Powiat limanowski,108136,104373.0,62558.0,60226.0,62519.0,64920.0,52887.0,,54796.0,42580.0,,59482.0
3651,1207.0,2016,10011212207000,Powiat limanowski,108136,105062.0,62558.0,60226.0,62932.0,65349.0,55619.0,,56103.0,44779.0,,60901.0
3652,1207.0,2017,10011212207000,Powiat limanowski,108136,105640.0,62558.0,60226.0,63278.0,65708.0,57019.0,,56729.0,45907.0,,61580.0
3653,1207.0,2018,10011212207000,Powiat limanowski,108136,106079.0,62558.0,60226.0,63541.0,65981.0,58591.0,,57177.0,47172.0,,62066.0
3654,1207.0,2019,10011212207000,Powiat limanowski,108136,106198.0,62558.0,60226.0,63613.0,66055.0,60016.0,56816.0,58515.0,48319.0,61431.0,63519.0
3655,1207.0,2020,10011212207000,Powiat limanowski,108136,104646.0,62558.0,60226.0,62683.0,65090.0,58306.0,55986.0,57555.0,46942.0,60533.0,62477.0
3656,1207.0,2021,10011212207000,Powiat limanowski,108136,104777.0,62558.0,60226.0,62761.0,65171.0,60800.0,58046.0,60037.0,48951.0,62761.0,65171.0
3657,1207.0,2022,10011212207000,Powiat limanowski,108136,105255.0,62558.0,60226.0,63048.0,65469.0,61165.0,58522.0,59995.0,49244.0,63275.0,65126.0
3658,1207.0,2023,10011212207000,Powiat limanowski,108136,105685.0,62558.0,60226.0,63305.0,65736.0,62317.0,59395.0,60875.0,50172.0,64219.0,66080.0
3659,1207.0,2024,10011212207000,Powiat limanowski,108136,106233.0,62558.0,60226.0,63634.0,66077.0,62701.0,60447.0,61934.0,50481.0,65356.0,67230.0
3660,1208.0,1995,10011212008000,Powiat miechowski,41583,36005.0,22390.0,21805.0,19911.0,20415.0,,,,,,
3661,1208.0,1996,10011212008000,Powiat miechowski,41583,35954.0,22390.0,21805.0,19883.0,20386.0,,,,,,
3662,1208.0,1997,10011212008000,Powiat miechowski,41583,35986.0,22390.0,21805.0,19900.0,20404.0,,,,,,
3663,1208.0,1998,10011212008000,Powiat miechowski,41583,36157.0,22390.0,21805.0,19995.0,20501.0,,,,,,
3664,1208.0,1999,10011212008000,Powiat miechowski,41583,35677.0,22390.0,21805.0,19729.0,20229.0,,,,,,
3665,1208.0,2000,10011212008000,Powiat miechowski,41583,35717.0,22390.0,21805.0,19752.0,20252.0,,,,,,
3666,1208.0,2001,10011212008000,Powiat miechowski,41583,35821.0,22390.0,21805.0,19809.0,20311.0,,,,,,
3667,1208.0,2002,10011212008000,Powiat miechowski,41583,42615.0,22390.0,21805.0,23566.0,24163.0,,,,,,
3668,1208.0,2003,10011212008000,Powiat miechowski,41583,42755.0,22390.0,21805.0,23644.0,24242.0,,,,,,
3669,1208.0,2004,10011212008000,Powiat miechowski,41583,42575.0,22390.0,21805.0,23544.0,24140.0,,,,,,
3670,1208.0,2005,10011212008000,Powiat miechowski,41583,42643.0,22390.0,21805.0,23582.0,24179.0,,,,,,
3671,1208.0,2006,10011212008000,Powiat miechowski,41583,42732.0,22390.0,21805.0,23631.0,24229.0,,,,,,
3672,1208.0,2007,10011212008000,Powiat miechowski,41583,42766.0,22390.0,21805.0,23650.0,24248.0,,,,,,
3673,1208.0,2008,10011212008000,Powiat miechowski,41583,42712.0,22390.0,21805.0,23620.0,24218.0,,,,,,
3674,1208.0,2009,10011212008000,Powiat miechowski,41583,42656.0,22390.0,21805.0,23589.0,24186.0,,,,,,
3675,1208.0,2010,10011212008000,Powiat miechowski,41583,43235.0,22390.0,21805.0,23909.0,24514.0,19374.0,,21531.0,14400.0,,21306.0
3676,1208.0,2011,10011212008000,Powiat miechowski,41583,43095.0,22390.0,21805.0,23832.0,24435.0,19533.0,,21763.0,14518.0,,21535.0
3677,1208.0,2012,10011212008000,Powiat miechowski,41583,42930.0,22390.0,21805.0,23740.0,24341.0,19393.0,,22023.0,14414.0,,21792.0
3678,1208.0,2013,10011212008000,Powiat miechowski,41583,42854.0,22390.0,21805.0,23698.0,24298.0,19556.0,,22327.0,14535.0,,22093.0
3679,1208.0,2014,10011212008000,Powiat miechowski,41583,42706.0,22390.0,21805.0,23616.0,24214.0,20050.0,,22463.0,14902.0,,22228.0
3680,1208.0,2015,10011212008000,Powiat miechowski,41583,42542.0,22390.0,21805.0,23526.0,24121.0,20346.0,,22335.0,15123.0,,22101.0
3681,1208.0,2016,10011212008000,Powiat miechowski,41583,42427.0,22390.0,21805.0,23462.0,24056.0,21092.0,,22656.0,15677.0,,22419.0
3682,1208.0,2017,10011212008000,Powiat miechowski,41583,42240.0,22390.0,21805.0,23359.0,23950.0,21336.0,,22683.0,15859.0,,22445.0
3683,1208.0,2018,10011212008000,Powiat miechowski,41583,42065.0,22390.0,21805.0,23262.0,23851.0,21651.0,,22673.0,16093.0,,22436.0
