,county_code,year,ru,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3b_nc_active,tp4b_active,tp5b_active,tp6b_active
2980,1063,2016,1379.0,10051011963000.0,Powiat m. Skierniewice,40159.0,40799.0,22211.0,24031.0,22888.0,23284.0
2981,1063,2017,1111.0,10051011963000.0,Powiat m. Skierniewice,40159.0,40698.0,22211.0,23971.0,23279.0,23681.0
2982,1063,2018,982.0,10051011963000.0,Powiat m. Skierniewice,40159.0,40513.0,22211.0,23862.0,23214.0,23615.0
2983,1063,2019,936.0,10051011963000.0,Powiat m. Skierniewice,40159.0,40360.0,22211.0,23772.0,22359.0,22746.0
2984,1063,2020,1114.0,10051011963000.0,Powiat m. Skierniewice,40159.0,39269.0,22211.0,23129.0,21991.0,22370.0
2985,1063,2021,899.0,10051011963000.0,Powiat m. Skierniewice,40159.0,38966.0,22211.0,22951.0,22561.0,22951.0
2986,1063,2022,794.0,10051011963000.0,Powiat m. Skierniewice,40159.0,38797.0,22211.0,22851.0,22929.0,23325.0
2987,1063,2023,819.0,10051011963000.0,Powiat m. Skierniewice,40159.0,38668.0,22211.0,22775.0,22582.0,22972.0
2988,1063,2024,749.0,10051011963000.0,Powiat m. Skierniewice,40159.0,38595.0,22211.0,22732.0,21961.0,22340.0
2989,1063,2025,788.0,,,,,,,,
2990,1201,2000,5406.0,10011212001000.0,Powiat bocheński,89762.0,66841.0,51638.0,41441.0,,
2991,1201,2001,6217.0,10011212001000.0,Powiat bocheński,89762.0,67711.0,51638.0,41981.0,,
2992,1201,2002,5772.0,10011212001000.0,Powiat bocheński,89762.0,76694.0,51638.0,47550.0,,
2993,1201,2003,5616.0,10011212001000.0,Powiat bocheński,89762.0,77777.0,51638.0,48222.0,,
2994,1201,2004,5280.0,10011212001000.0,Powiat bocheński,89762.0,79923.0,51638.0,49552.0,,
2995,1201,2005,4663.0,10011212001000.0,Powiat bocheński,89762.0,80783.0,51638.0,50085.0,,
2996,1201,2006,3438.0,10011212001000.0,Powiat bocheński,89762.0,81621.0,51638.0,50605.0,,
2997,1201,2007,2529.0,10011212001000.0,Powiat bocheński,89762.0,82451.0,51638.0,51120.0,,
2998,1201,2008,2051.0,10011212001000.0,Powiat bocheński,89762.0,83220.0,51638.0,51596.0,,
2999,1201,2009,3192.0,10011212001000.0,Powiat bocheński,89762.0,83890.0,51638.0,52012.0,,
3000,1201,2010,3385.0,10011212001000.0,Powiat bocheński,89762.0,84857.0,51638.0,52611.0,42259.0,45725.0
3001,1201,2011,3766.0,10011212001000.0,Powiat bocheński,89762.0,85504.0,51638.0,53012.0,43180.0,46721.0
3002,1201,2012,4458.0,10011212001000.0,Powiat bocheński,89762.0,86052.0,51638.0,53352.0,44145.0,47766.0
3003,1201,2013,4346.0,10011212001000.0,Powiat bocheński,89762.0,86458.0,51638.0,53604.0,45045.0,48739.0
3004,1201,2014,3698.0,10011212001000.0,Powiat bocheński,89762.0,86705.0,51638.0,53757.0,45607.0,49348.0
3005,1201,2015,2792.0,10011212001000.0,Powiat bocheński,89762.0,87058.0,51638.0,53976.0,45705.0,49454.0
3006,1201,2016,2484.0,10011212001000.0,Powiat bocheński,89762.0,87277.0,51638.0,54112.0,46606.0,50429.0
3007,1201,2017,2118.0,10011212001000.0,Powiat bocheński,89762.0,87431.0,51638.0,54207.0,46950.0,50802.0
3008,1201,2018,1863.0,10011212001000.0,Powiat bocheński,89762.0,87690.0,51638.0,54368.0,47265.0,51142.0
3009,1201,2019,1070.0,10011212001000.0,Powiat bocheński,89762.0,87819.0,51638.0,54448.0,48388.0,52357.0
3010,1201,2020,1725.0,10011212001000.0,Powiat bocheński,89762.0,87209.0,51638.0,54070.0,47965.0,51899.0
3011,1201,2021,1533.0,10011212001000.0,Powiat bocheński,89762.0,87234.0,51638.0,54085.0,49985.0,54085.0
3012,1201,2022,1130.0,10011212001000.0,Powiat bocheński,89762.0,87547.0,51638.0,54279.0,49902.0,53995.0
3013,1201,2023,867.0,10011212001000.0,Powiat bocheński,89762.0,87919.0,51638.0,54510.0,50641.0,54795.0
3014,1201,2024,897.0,10011212001000.0,Powiat bocheński,89762.0,88361.0,51638.0,54784.0,51514.0,55740.0
3015,1201,2025,1129.0,,,,,,,,
3016,1202,2000,6066.0,10011212402000.0,Powiat brzeski,78485.0,61061.0,44240.0,37675.0,,
3017,1202,2001,6939.0,10011212402000.0,Powiat brzeski,78485.0,61684.0,44240.0,38059.0,,
3018,1202,2002,6769.0,10011212402000.0,Powiat brzeski,78485.0,69949.0,44240.0,43159.0,,
3019,1202,2003,6527.0,10011212402000.0,Powiat brzeski,78485.0,70802.0,44240.0,43685.0,,
3020,1202,2004,5852.0,10011212402000.0,Powiat brzeski,78485.0,71644.0,44240.0,44204.0,,
3021,1202,2005,5508.0,10011212402000.0,Powiat brzeski,78485.0,72414.0,44240.0,44679.0,,
3022,1202,2006,4567.0,10011212402000.0,Powiat brzeski,78485.0,73187.0,44240.0,45156.0,,
3023,1202,2007,3864.0,10011212402000.0,Powiat brzeski,78485.0,73858.0,44240.0,45570.0,,
3024,1202,2008,3474.0,10011212402000.0,Powiat brzeski,78485.0,74605.0,44240.0,46031.0,,
3025,1202,2009,4314.0,10011212402000.0,Powiat brzeski,78485.0,75181.0,44240.0,46387.0,,
3026,1202,2010,4133.0,10011212402000.0,Powiat brzeski,78485.0,75920.0,44240.0,46843.0,37808.0,40711.0
3027,1202,2011,4186.0,10011212402000.0,Powiat brzeski,78485.0,76336.0,44240.0,47099.0,38550.0,41510.0
3028,1202,2012,4460.0,10011212402000.0,Powiat brzeski,78485.0,76725.0,44240.0,47339.0,39360.0,42382.0
3029,1202,2013,4864.0,10011212402000.0,Powiat brzeski,78485.0,77034.0,44240.0,47530.0,40135.0,43217.0
3030,1202,2014,4071.0,10011212402000.0,Powiat brzeski,78485.0,77362.0,44240.0,47732.0,40692.0,43817.0
3031,1202,2015,3712.0,10011212402000.0,Powiat brzeski,78485.0,77620.0,44240.0,47892.0,40750.0,43880.0
3032,1202,2016,2861.0,10011212402000.0,Powiat brzeski,78485.0,77687.0,44240.0,47933.0,41485.0,44670.0
3033,1202,2017,2337.0,10011212402000.0,Powiat brzeski,78485.0,77839.0,44240.0,48027.0,41800.0,45009.0
3034,1202,2018,1912.0,10011212402000.0,Powiat brzeski,78485.0,77839.0,44240.0,48027.0,41955.0,45177.0
3035,1202,2019,1693.0,10011212402000.0,Powiat brzeski,78485.0,77826.0,44240.0,48019.0,42882.0,46175.0
3036,1202,2020,1973.0,10011212402000.0,Powiat brzeski,78485.0,76422.0,44240.0,47152.0,42032.0,45260.0
3037,1202,2021,1674.0,10011212402000.0,Powiat brzeski,78485.0,76265.0,44240.0,47056.0,43700.0,47056.0
3038,1202,2022,1549.0,10011212402000.0,Powiat brzeski,78485.0,76313.0,44240.0,47085.0,43498.0,46839.0
3039,1202,2023,1544.0,10011212402000.0,Powiat brzeski,78485.0,76521.0,44240.0,47213.0,44076.0,47461.0
3040,1202,2024,1582.0,10011212402000.0,Powiat brzeski,78485.0,76631.0,44240.0,47281.0,44676.0,48106.0
3041,1202,2025,1739.0,,,,,,,,
3042,1203,2000,7308.0,10011212303000.0,Powiat chrzanowski,106559.0,96011.0,53736.0,52134.0,,
3043,1203,2001,8500.0,10011212303000.0,Powiat chrzanowski,106559.0,96272.0,53736.0,52276.0,,
3044,1203,2002,9358.0,10011212303000.0,Powiat chrzanowski,106559.0,107783.0,53736.0,58526.0,,
3045,1203,2003,10159.0,10011212303000.0,Powiat chrzanowski,106559.0,108326.0,53736.0,58821.0,,
3046,1203,2004,9631.0,10011212303000.0,Powiat chrzanowski,106559.0,108796.0,53736.0,59076.0,,
3047,1203,2005,8808.0,10011212303000.0,Powiat chrzanowski,106559.0,109178.0,53736.0,59284.0,,
3048,1203,2006,6758.0,10011212303000.0,Powiat chrzanowski,106559.0,109628.0,53736.0,59528.0,,
3049,1203,2007,5402.0,10011212303000.0,Powiat chrzanowski,106559.0,109872.0,53736.0,59660.0,,
3050,1203,2008,4217.0,10011212303000.0,Powiat chrzanowski,106559.0,109955.0,53736.0,59706.0,,
3051,1203,2009,5343.0,10011212303000.0,Powiat chrzanowski,106559.0,110080.0,53736.0,59773.0,,
3052,1203,2010,5896.0,10011212303000.0,Powiat chrzanowski,106559.0,110528.0,53736.0,60017.0,55043.0,52161.0
3053,1203,2011,5664.0,10011212303000.0,Powiat chrzanowski,106559.0,110450.0,53736.0,59974.0,55777.0,52857.0
3054,1203,2012,6681.0,10011212303000.0,Powiat chrzanowski,106559.0,110289.0,53736.0,59887.0,56578.0,53616.0
3055,1203,2013,6994.0,10011212303000.0,Powiat chrzanowski,106559.0,109977.0,53736.0,59718.0,57298.0,54298.0
3056,1203,2014,5700.0,10011212303000.0,Powiat chrzanowski,106559.0,109593.0,53736.0,59509.0,57646.0,54628.0
3057,1203,2015,4851.0,10011212303000.0,Powiat chrzanowski,106559.0,109209.0,53736.0,59300.0,57335.0,54333.0
3058,1203,2016,4294.0,10011212303000.0,Powiat chrzanowski,106559.0,108778.0,53736.0,59066.0,58087.0,55046.0
3059,1203,2017,3553.0,10011212303000.0,Powiat chrzanowski,106559.0,108497.0,53736.0,58914.0,58263.0,55212.0
3060,1203,2018,3303.0,10011212303000.0,Powiat chrzanowski,106559.0,108032.0,53736.0,58661.0,58229.0,55181.0
3061,1203,2019,2663.0,10011212303000.0,Powiat chrzanowski,106559.0,107347.0,53736.0,58289.0,59148.0,56051.0
3062,1203,2020,3311.0,10011212303000.0,Powiat chrzanowski,106559.0,104530.0,53736.0,56760.0,57492.0,54481.0
3063,1203,2021,2838.0,10011212303000.0,Powiat chrzanowski,106559.0,103645.0,53736.0,56279.0,59389.0,56279.0
3064,1203,2022,2440.0,10011212303000.0,Powiat chrzanowski,106559.0,103040.0,53736.0,55951.0,58733.0,55658.0
3065,1203,2023,2339.0,10011212303000.0,Powiat chrzanowski,106559.0,102613.0,53736.0,55719.0,59105.0,56011.0
3066,1203,2024,2405.0,10011212303000.0,Powiat chrzanowski,106559.0,102320.0,53736.0,55560.0,59653.0,56529.0
3067,1203,2025,2674.0,,,,,,,,
3068,1204,2000,5492.0,10011212404000.0,Powiat dąbrowski,50340.0,40138.0,25866.0,23240.0,,
3069,1204,2001,5787.0,10011212404000.0,Powiat dąbrowski,50340.0,40619.0,25866.0,23518.0,,
3070,1204,2002,5744.0,10011212404000.0,Powiat dąbrowski,50340.0,46153.0,25866.0,26723.0,,
3071,1204,2003,5473.0,10011212404000.0,Powiat dąbrowski,50340.0,46740.0,25866.0,27062.0,,
3072,1204,2004,5140.0,10011212404000.0,Powiat dąbrowski,50340.0,47147.0,25866.0,27298.0,,
3073,1204,2005,4918.0,10011212404000.0,Powiat dąbrowski,50340.0,47689.0,25866.0,27612.0,,
3074,1204,2006,4555.0,10011212404000.0,Powiat dąbrowski,50340.0,48123.0,25866.0,27863.0,,
3075,1204,2007,4104.0,10011212404000.0,Powiat dąbrowski,50340.0,48512.0,25866.0,28088.0,,
3076,1204,2008,3920.0,10011212404000.0,Powiat dąbrowski,50340.0,49035.0,25866.0,28391.0,,
3077,1204,2009,4654.0,10011212404000.0,Powiat dąbrowski,50340.0,49233.0,25866.0,28506.0,,
3078,1204,2010,4675.0,10011212404000.0,Powiat dąbrowski,50340.0,49901.0,25866.0,28893.0,24851.0,25111.0
3079,1204,2011,4859.0,10011212404000.0,Powiat dąbrowski,50340.0,50134.0,25866.0,29028.0,25318.0,25583.0
3080,1204,2012,4919.0,10011212404000.0,Powiat dąbrowski,50340.0,50281.0,25866.0,29113.0,25794.0,26064.0
3081,1204,2013,5079.0,10011212404000.0,Powiat dąbrowski,50340.0,50414.0,25866.0,29190.0,26266.0,26541.0
3082,1204,2014,4114.0,10011212404000.0,Powiat dąbrowski,50340.0,50502.0,25866.0,29241.0,26564.0,26842.0
3083,1204,2015,3850.0,10011212404000.0,Powiat dąbrowski,50340.0,50513.0,25866.0,29247.0,26519.0,26797.0
3084,1204,2016,3263.0,10011212404000.0,Powiat dąbrowski,50340.0,50543.0,25866.0,29264.0,26990.0,27273.0
3085,1204,2017,2820.0,10011212404000.0,Powiat dąbrowski,50340.0,50443.0,25866.0,29206.0,27088.0,27372.0
3086,1204,2018,2550.0,10011212404000.0,Powiat dąbrowski,50340.0,50401.0,25866.0,29182.0,27166.0,27451.0
3087,1204,2019,2368.0,10011212404000.0,Powiat dąbrowski,50340.0,50302.0,25866.0,29125.0,27716.0,28007.0
3088,1204,2020,2618.0,10011212404000.0,Powiat dąbrowski,50340.0,49217.0,25866.0,28497.0,27069.0,27353.0
3089,1204,2021,2114.0,10011212404000.0,Powiat dąbrowski,50340.0,48930.0,25866.0,28330.0,28037.0,28330.0
3090,1204,2022,2095.0,10011212404000.0,Powiat dąbrowski,50340.0,48840.0,25866.0,28278.0,27839.0,28130.0
3091,1204,2023,2281.0,10011212404000.0,Powiat dąbrowski,50340.0,48774.0,25866.0,28240.0,28094.0,28388.0
3092,1204,2024,2088.0,10011212404000.0,Powiat dąbrowski,50340.0,48726.0,25866.0,28212.0,28407.0,28705.0
3093,1204,2025,2216.0,,,,,,,,
3094,1205,2000,11004.0,10011212205000.0,Powiat gorlicki,91159.0,73585.0,47709.0,41576.0,,
3095,1205,2001,12036.0,10011212205000.0,Powiat gorlicki,91159.0,74267.0,47709.0,41961.0,,
3096,1205,2002,11650.0,10011212205000.0,Powiat gorlicki,91159.0,84012.0,47709.0,47467.0,,
3097,1205,2003,11699.0,10011212205000.0,Powiat gorlicki,91159.0,84914.0,47709.0,47976.0,,
3098,1205,2004,10971.0,10011212205000.0,Powiat gorlicki,91159.0,85870.0,47709.0,48517.0,,
3099,1205,2005,10276.0,10011212205000.0,Powiat gorlicki,91159.0,86488.0,47709.0,48866.0,,
3100,1205,2006,9545.0,10011212205000.0,Powiat gorlicki,91159.0,87226.0,47709.0,49283.0,,
3101,1205,2007,7031.0,10011212205000.0,Powiat gorlicki,91159.0,87658.0,47709.0,49527.0,,
3102,1205,2008,5690.0,10011212205000.0,Powiat gorlicki,91159.0,88133.0,47709.0,49795.0,,
3103,1205,2009,6534.0,10011212205000.0,Powiat gorlicki,91159.0,88592.0,47709.0,50054.0,,
3104,1205,2010,6446.0,10011212205000.0,Powiat gorlicki,91159.0,90370.0,47709.0,51059.0,45004.0,44376.0
3105,1205,2011,5870.0,10011212205000.0,Powiat gorlicki,91159.0,90609.0,47709.0,51194.0,45758.0,45119.0
3106,1205,2012,6263.0,10011212205000.0,Powiat gorlicki,91159.0,90918.0,47709.0,51369.0,46641.0,45990.0
3107,1205,2013,6901.0,10011212205000.0,Powiat gorlicki,91159.0,90978.0,47709.0,51403.0,47400.0,46738.0
3108,1205,2014,5749.0,10011212205000.0,Powiat gorlicki,91159.0,91106.0,47709.0,51475.0,47922.0,47253.0
3109,1205,2015,5182.0,10011212205000.0,Powiat gorlicki,91159.0,91260.0,47709.0,51562.0,47912.0,47243.0
3110,1205,2016,3818.0,10011212205000.0,Powiat gorlicki,91159.0,91280.0,47709.0,51573.0,48744.0,48063.0
3111,1205,2017,2859.0,10011212205000.0,Powiat gorlicki,91159.0,91270.0,47709.0,51568.0,49012.0,48328.0
3112,1205,2018,2478.0,10011212205000.0,Powiat gorlicki,91159.0,91301.0,47709.0,51585.0,49211.0,48524.0
3113,1205,2019,2140.0,10011212205000.0,Powiat gorlicki,91159.0,91106.0,47709.0,51475.0,50199.0,49499.0
3114,1205,2020,2813.0,10011212205000.0,Powiat gorlicki,91159.0,88767.0,47709.0,50153.0,48822.0,48140.0
3115,1205,2021,2346.0,10011212205000.0,Powiat gorlicki,91159.0,88360.0,47709.0,49923.0,50630.0,49923.0
3116,1205,2022,2159.0,10011212205000.0,Powiat gorlicki,91159.0,88244.0,47709.0,49858.0,50299.0,49597.0
3117,1205,2023,2156.0,10011212205000.0,Powiat gorlicki,91159.0,88264.0,47709.0,49869.0,50840.0,50130.0
3118,1205,2024,2230.0,10011212205000.0,Powiat gorlicki,91159.0,88310.0,47709.0,49895.0,51485.0,50766.0
3119,1205,2025,2569.0,,,,,,,,
3120,1206,2000,10713.0,10011212006000.0,Powiat krakowski,249758.0,168032.0,149524.0,106700.0,,
3121,1206,2001,12465.0,10011212006000.0,Powiat krakowski,249758.0,169544.0,149524.0,107660.0,,
3122,1206,2002,11591.0,10011212006000.0,Powiat krakowski,249758.0,193546.0,149524.0,122902.0,,
3123,1206,2003,11326.0,10011212006000.0,Powiat krakowski,249758.0,196416.0,149524.0,124724.0,,
3124,1206,2004,10376.0,10011212006000.0,Powiat krakowski,249758.0,199219.0,149524.0,126504.0,,
3125,1206,2005,9244.0,10011212006000.0,Powiat krakowski,249758.0,201847.0,149524.0,128173.0,,
3126,1206,2006,7314.0,10011212006000.0,Powiat krakowski,249758.0,204624.0,149524.0,129936.0,,
3127,1206,2007,5943.0,10011212006000.0,Powiat krakowski,249758.0,207227.0,149524.0,131589.0,,
3128,1206,2008,5423.0,10011212006000.0,Powiat krakowski,249758.0,209734.0,149524.0,133181.0,,
3129,1206,2009,8474.0,10011212006000.0,Powiat krakowski,249758.0,212383.0,149524.0,134863.0,,
3130,1206,2010,9868.0,10011212006000.0,Powiat krakowski,249758.0,216535.0,149524.0,137500.0,107834.0,119502.0
3131,1206,2011,9204.0,10011212006000.0,Powiat krakowski,249758.0,218875.0,149524.0,138986.0,110532.0,122492.0
3132,1206,2012,9778.0,10011212006000.0,Powiat krakowski,249758.0,221147.0,149524.0,140428.0,113448.0,125724.0
3133,1206,2013,9872.0,10011212006000.0,Powiat krakowski,249758.0,223029.0,149524.0,141623.0,116198.0,128771.0
3134,1206,2014,8045.0,10011212006000.0,Powiat krakowski,249758.0,224630.0,149524.0,142640.0,118155.0,130940.0
3135,1206,2015,6531.0,10011212006000.0,Powiat krakowski,249758.0,226252.0,149524.0,143670.0,118782.0,131635.0
3136,1206,2016,5870.0,10011212006000.0,Powiat krakowski,249758.0,227882.0,149524.0,144705.0,121689.0,134856.0
3137,1206,2017,4954.0,10011212006000.0,Powiat krakowski,249758.0,229411.0,149524.0,145676.0,123194.0,136524.0
3138,1206,2018,4519.0,10011212006000.0,Powiat krakowski,249758.0,230924.0,149524.0,146637.0,124468.0,137936.0
3139,1206,2019,3942.0,10011212006000.0,Powiat krakowski,249758.0,232436.0,149524.0,147597.0,128072.0,141930.0
3140,1206,2020,5916.0,10011212006000.0,Powiat krakowski,249758.0,242290.0,149524.0,153854.0,133260.0,147679.0
3141,1206,2021,5592.0,10011212006000.0,Powiat krakowski,249758.0,244194.0,149524.0,155063.0,139923.0,155063.0
3142,1206,2022,4896.0,10011212006000.0,Powiat krakowski,249758.0,246619.0,149524.0,156603.0,140573.0,155783.0
3143,1206,2023,4649.0,10011212006000.0,Powiat krakowski,249758.0,249554.0,149524.0,158467.0,143743.0,159296.0
3144,1206,2024,4562.0,10011212006000.0,Powiat krakowski,249758.0,252569.0,149524.0,160381.0,147248.0,163180.0
3145,1206,2025,4791.0,,,,,,,,
3146,1207,2000,10896.0,10011212207000.0,Powiat limanowski,108136.0,78577.0,62558.0,48875.0,,
3147,1207,2001,11894.0,10011212207000.0,Powiat limanowski,108136.0,79701.0,62558.0,49574.0,,
3148,1207,2002,11391.0,10011212207000.0,Powiat limanowski,108136.0,89951.0,62558.0,55950.0,,
3149,1207,2003,11558.0,10011212207000.0,Powiat limanowski,108136.0,91149.0,62558.0,56695.0,,
3150,1207,2004,11235.0,10011212207000.0,Powiat limanowski,108136.0,92413.0,62558.0,57481.0,,
3151,1207,2005,10109.0,10011212207000.0,Powiat limanowski,108136.0,93565.0,62558.0,58197.0,,
3152,1207,2006,8701.0,10011212207000.0,Powiat limanowski,108136.0,94819.0,62558.0,58977.0,,
3153,1207,2007,7403.0,10011212207000.0,Powiat limanowski,108136.0,95955.0,62558.0,59684.0,,
3154,1207,2008,7068.0,10011212207000.0,Powiat limanowski,108136.0,97038.0,62558.0,60358.0,,
3155,1207,2009,8890.0,10011212207000.0,Powiat limanowski,108136.0,98193.0,62558.0,61076.0,,
3156,1207,2010,9530.0,10011212207000.0,Powiat limanowski,108136.0,100215.0,62558.0,62334.0,49907.0,54175.0
3157,1207,2011,10135.0,10011212207000.0,Powiat limanowski,108136.0,101124.0,62558.0,62899.0,51068.0,55435.0
3158,1207,2012,10460.0,10011212207000.0,Powiat limanowski,108136.0,102027.0,62558.0,63461.0,52340.0,56816.0
3159,1207,2013,10569.0,10011212207000.0,Powiat limanowski,108136.0,102808.0,62558.0,63947.0,53563.0,58143.0
3160,1207,2014,8815.0,10011212207000.0,Powiat limanowski,108136.0,103531.0,62558.0,64396.0,54457.0,59114.0
3161,1207,2015,7549.0,10011212207000.0,Powiat limanowski,108136.0,104373.0,62558.0,64920.0,54796.0,59482.0
3162,1207,2016,5444.0,10011212207000.0,Powiat limanowski,108136.0,105062.0,62558.0,65349.0,56103.0,60901.0
3163,1207,2017,4607.0,10011212207000.0,Powiat limanowski,108136.0,105640.0,62558.0,65708.0,56729.0,61580.0
3164,1207,2018,4198.0,10011212207000.0,Powiat limanowski,108136.0,106079.0,62558.0,65981.0,57177.0,62066.0
3165,1207,2019,3844.0,10011212207000.0,Powiat limanowski,108136.0,106198.0,62558.0,66055.0,58515.0,63519.0
3166,1207,2020,4406.0,10011212207000.0,Powiat limanowski,108136.0,104646.0,62558.0,65090.0,57555.0,62477.0
3167,1207,2021,3462.0,10011212207000.0,Powiat limanowski,108136.0,104777.0,62558.0,65171.0,60037.0,65171.0
3168,1207,2022,3546.0,10011212207000.0,Powiat limanowski,108136.0,105255.0,62558.0,65469.0,59995.0,65126.0
3169,1207,2023,3510.0,10011212207000.0,Powiat limanowski,108136.0,105685.0,62558.0,65736.0,60875.0,66080.0
3170,1207,2024,3404.0,10011212207000.0,Powiat limanowski,108136.0,106233.0,62558.0,66077.0,61934.0,67230.0
3171,1207,2025,3767.0,,,,,,,,
3172,1208,2000,2741.0,10011212008000.0,Powiat miechowski,41583.0,35717.0,22390.0,20252.0,,
3173,1208,2001,3037.0,10011212008000.0,Powiat miechowski,41583.0,35821.0,22390.0,20311.0,,
3174,1208,2002,3098.0,10011212008000.0,Powiat miechowski,41583.0,42615.0,22390.0,24163.0,,
3175,1208,2003,3222.0,10011212008000.0,Powiat miechowski,41583.0,42755.0,22390.0,24242.0,,
3176,1208,2004,2911.0,10011212008000.0,Powiat miechowski,41583.0,42575.0,22390.0,24140.0,,
3177,1208,2005,2675.0,10011212008000.0,Powiat miechowski,41583.0,42643.0,22390.0,24179.0,,
3178,1208,2006,2218.0,10011212008000.0,Powiat miechowski,41583.0,42732.0,22390.0,24229.0,,
3179,1208,2007,1632.0,10011212008000.0,Powiat miechowski,41583.0,42766.0,22390.0,24248.0,,
3180,1208,2008,1415.0,10011212008000.0,Powiat miechowski,41583.0,42712.0,22390.0,24218.0,,
3181,1208,2009,1835.0,10011212008000.0,Powiat miechowski,41583.0,42656.0,22390.0,24186.0,,
3182,1208,2010,2006.0,10011212008000.0,Powiat miechowski,41583.0,43235.0,22390.0,24514.0,21531.0,21306.0
3183,1208,2011,2378.0,10011212008000.0,Powiat miechowski,41583.0,43095.0,22390.0,24435.0,21763.0,21535.0
3184,1208,2012,2433.0,10011212008000.0,Powiat miechowski,41583.0,42930.0,22390.0,24341.0,22023.0,21792.0
3185,1208,2013,2534.0,10011212008000.0,Powiat miechowski,41583.0,42854.0,22390.0,24298.0,22327.0,22093.0
3186,1208,2014,2010.0,10011212008000.0,Powiat miechowski,41583.0,42706.0,22390.0,24214.0,22463.0,22228.0
3187,1208,2015,1872.0,10011212008000.0,Powiat miechowski,41583.0,42542.0,22390.0,24121.0,22335.0,22101.0
3188,1208,2016,1397.0,10011212008000.0,Powiat miechowski,41583.0,42427.0,22390.0,24056.0,22656.0,22419.0
3189,1208,2017,1162.0,10011212008000.0,Powiat miechowski,41583.0,42240.0,22390.0,23950.0,22683.0,22445.0
3190,1208,2018,945.0,10011212008000.0,Powiat miechowski,41583.0,42065.0,22390.0,23851.0,22673.0,22436.0
3191,1208,2019,814.0,10011212008000.0,Powiat miechowski,41583.0,41835.0,22390.0,23720.0,23051.0,22810.0
3192,1208,2020,1064.0,10011212008000.0,Powiat miechowski,41583.0,40686.0,22390.0,23069.0,22377.0,22143.0
3193,1208,2021,881.0,10011212008000.0,Powiat miechowski,41583.0,40365.0,22390.0,22887.0,23129.0,22887.0
3194,1208,2022,796.0,10011212008000.0,Powiat miechowski,41583.0,40160.0,22390.0,22771.0,22891.0,22652.0
3195,1208,2023,826.0,10011212008000.0,Powiat miechowski,41583.0,39965.0,22390.0,22660.0,23020.0,22779.0
3196,1208,2024,822.0,10011212008000.0,Powiat miechowski,41583.0,39856.0,22390.0,22598.0,23236.0,22993.0
3197,1208,2025,943.0,,,,,,,,
3198,1209,2000,6580.0,10011212009000.0,Powiat myślenicki,107969.0,77655.0,64689.0,49699.0,,
3199,1209,2001,7361.0,10011212009000.0,Powiat myślenicki,107969.0,78662.0,64689.0,50344.0,,
3200,1209,2002,7468.0,10011212009000.0,Powiat myślenicki,107969.0,88257.0,64689.0,56484.0,,
3201,1209,2003,7607.0,10011212009000.0,Powiat myślenicki,107969.0,89774.0,64689.0,57455.0,,
3202,1209,2004,7174.0,10011212009000.0,Powiat myślenicki,107969.0,91157.0,64689.0,58340.0,,
3203,1209,2005,6416.0,10011212009000.0,Powiat myślenicki,107969.0,92491.0,64689.0,59194.0,,
3204,1209,2006,4656.0,10011212009000.0,Powiat myślenicki,107969.0,93860.0,64689.0,60070.0,,
3205,1209,2007,3431.0,10011212009000.0,Powiat myślenicki,107969.0,95236.0,64689.0,60951.0,,
3206,1209,2008,3523.0,10011212009000.0,Powiat myślenicki,107969.0,96398.0,64689.0,61695.0,,
3207,1209,2009,5180.0,10011212009000.0,Powiat myślenicki,107969.0,97446.0,64689.0,62365.0,,
3208,1209,2010,5788.0,10011212009000.0,Powiat myślenicki,107969.0,98901.0,64689.0,63297.0,49253.0,55012.0
3209,1209,2011,6051.0,10011212009000.0,Powiat myślenicki,107969.0,99872.0,64689.0,63918.0,50435.0,56333.0
3210,1209,2012,6510.0,10011212009000.0,Powiat myślenicki,107969.0,100658.0,64689.0,64421.0,51638.0,57675.0
3211,1209,2013,6320.0,10011212009000.0,Powiat myślenicki,107969.0,101442.0,64689.0,64923.0,52851.0,59031.0
3212,1209,2014,4879.0,10011212009000.0,Powiat myślenicki,107969.0,101965.0,64689.0,65258.0,53634.0,59905.0
3213,1209,2015,3473.0,10011212009000.0,Powiat myślenicki,107969.0,102527.0,64689.0,65617.0,53827.0,60121.0
3214,1209,2016,2293.0,10011212009000.0,Powiat myślenicki,107969.0,103079.0,64689.0,65971.0,55044.0,61480.0
3215,1209,2017,1454.0,10011212009000.0,Powiat myślenicki,107969.0,103566.0,64689.0,66282.0,55615.0,62118.0
3216,1209,2018,1312.0,10011212009000.0,Powiat myślenicki,107969.0,103985.0,64689.0,66550.0,56048.0,62602.0
3217,1209,2019,1195.0,10011212009000.0,Powiat myślenicki,107969.0,104342.0,64689.0,66779.0,57492.0,64215.0
3218,1209,2020,1923.0,10011212009000.0,Powiat myślenicki,107969.0,104804.0,64689.0,67075.0,57642.0,64382.0
3219,1209,2021,1294.0,10011212009000.0,Powiat myślenicki,107969.0,105052.0,64689.0,67233.0,60195.0,67233.0
3220,1209,2022,1527.0,10011212009000.0,Powiat myślenicki,107969.0,105460.0,64689.0,67494.0,60112.0,67141.0
3221,1209,2023,1415.0,10011212009000.0,Powiat myślenicki,107969.0,106227.0,64689.0,67985.0,61187.0,68341.0
3222,1209,2024,1448.0,10011212009000.0,Powiat myślenicki,107969.0,106865.0,64689.0,68394.0,62302.0,69587.0
